Word,Related,Value
昨天早上,5,1.0125239160826442
下着雨,4,-0.7931041697456087
抽到,4,1.3191638846201688
很烂,2,1.2392176746691907
什么游戏,6,0.3692936786412639
摩擦,5,0.3322633551045059
爽爽爽,4,1.153091896569546
带回去,4,0.7686372387096047
字够,5,-0.1592362402320901
通信,5,1.4434371503220835
收机,3,0.7789104106654862
不太高,0,0
用手,6,0.5919877378127202
我下,8,0.7233729516797134
电玩,6,0.74867118248084
机壳,6,0.17382422146694232
这辈子,9,-0.6956830674651889
或者说,7,0.9704086927206644
进灰,3,1.1940121866917093
锁键,4,-0.45417643407290365
手机带,6,0.7659634790319195
几样,3,1.3623677676614048
价高,3,-0.5505661269312954
高颜值,4,1.4874073657710218
不过关,7,0.5388126395677452
说完,6,-0.5700314606473019
我换,4,0.28121114689866444
忠粉,6,2.1148620817994392
聊微信,4,0.33203448684979087
小盒子,5,-0.3689310999890917
充着,0,0
更快,3,-0.7285298428123256
高手,5,1.4251911638827834
天黑,4,0.6962478134611036
个卡槽,5,-0.10804515877718675
好几下,5,-0.6903763137309891
别有,2,1.4543233521039536
续航力,2,1.2208513170013227
两种,5,0.732167908389443
闲,7,-0.04068923177399037
两秒,6,0.6696440431853242
闪存,3,0.17093936476519908
好棒,0,0
時間,5,0.5133431097459882
烦死,4,0.5203082703739703
退单,7,-0.06681357898233097
還好,3,1.1360659455632642
還不錯,5,0.2534445698241669
挺酷,1,2.109871010769407
村,5,-0.08687362148360514
感谢您,6,0.6851852137771148
重起,3,-0.5961842986335409
哪有,3,-0.7027510494976316
看不懂,3,-0.7707733038815912
货真,4,0.9285684630764985
联保,2,1.6980563883506807
机机,2,0.5106443743591007
这句,5,-0.6242056324019766
松垮,7,0.6851617757237037
算上,3,1.905289879797951
这破,2,0.9802574351478187
小苹果,5,1.2163752622301593
脆,3,0.531234641828033
寸大屏,5,0.5530363589768751
真值,5,0.28824494518707044
厚点,8,-0.41292467021106166
老豆,8,0.7112240357786198
很省,0,0
好几千,4,1.25001887123695
等不及,2,-0.8850403147333733
掉下去,7,-0.3123881341400457
双网,5,0.5806672512247388
自启,5,-0.09126565342814441
古古怪怪,8,1.1614464559081017
吧唧,6,0.6758324614040084
过高,3,0.3097876939018344
串号,4,-0.50876017085168
哑光,8,2.328319795049912
快递费,5,0.16281590821188252
胶套,6,0.7988420935743696
特别版,5,1.4814919841585685
多字,6,-1.023675484898188
更高,3,1.8773176542746395
兴趣,9,0.176422909410025
活,6,1.4684490967791097
不在意,2,-0.412749172446523
售前,4,-0.2391080810037088
没查,4,0.3991417522531695
能查,7,0.2484060863805401
拖拖,8,0.06977817794698787
重置,3,-0.38169559607697234
四核,5,1.0838160132834718
烫得,5,-0.7287381217034824
开多,3,-0.04043187604525067
耗得,3,-0.2373625113578447
服务中心,5,-0.11308495889510684
赞下,3,1.2952559917007187
放进,6,-0.01647513776178396
没多,4,0.6969580348834437
磕痕,5,-0.9512110593874727
经济实用,6,1.9930880056864995
搞个,8,-0.208314869174956
软胶,8,0.9592702204002082
亲测,3,0.5482673062936985
对不上,5,0.03493072563387134
买红米,1,-0.9963888210279679
查到,8,0.044896994945713656
调到,4,0.34759064136989903
包换,6,0.1452124299305403
快来,5,0.5940574646502843
已有,2,1.0847824490805376
十多个,4,0.2245719093300667
极佳,5,1.7407480937130875
像数,3,0.6438554447395569
正用,2,-0.2726753703373932
沉甸甸,2,0.7109242272846116
换过来,3,0.8448682653613862
说出,7,-0.3837492924089262
屏坏,3,-1.6672131919009192
不必要,4,-0.5311903990487238
内存容量,2,-0.5916442873246776
插拔,7,-0.3282727388826349
按到,5,-1.1820818666504609
牛牛,4,0.4874834397075543
占时,4,0.10344471178140197
放进去,5,-0.032613201463935246
挺好玩,1,0.3266546849842865
手滑,4,-0.2137180098256391
手机用户,9,0.8189666322760896
七百多,7,0.8772754053958863
高多,2,2.218185160867712
我爱你,2,1.9397865766704616
机有,0,0
好几回,4,0.5237894081259049
最给力,4,-0.38123541628920915
死忠,5,2.2758643141974337
比较清楚,2,1.632292568583716
度高,5,0.5535361306497075
上键,5,0.07157849027078063
色彩鲜艳,5,1.8509505708447551
直降,2,-0.8693255895239977
很无语,3,0.3418070009647925
太老,3,-0.5358750893290222
几十,6,0.07546523209193143
够不够,3,-0.10278543158462002
给你个,4,0.039319820719884595
转过,7,0.5660550267190032
看能,4,0.6186193490715682
不热,4,-0.33448836920594344
偏低,4,-0.08423437972547548
机强,3,-0.5658672290854234
员点,3,0.6304544917532396
第二款,2,1.829584192666293
两三年,5,0.9392323887876491
比买,0,0
我己,3,-0.020363692802241967
有点烦,6,1.0931700067700458
裤袋,5,0.2458978228242215
两下,4,0.6960600922913136
说点,6,0.1203480661354069
我大,6,1.7609074068885728
远超,3,0.42476420791699315
验过,7,0.019629081493435292
原以为,5,0.9039294818272836
这用,3,-0.4182857084418456
吓死,3,0.7017879740800592
几家,4,0.3684487960203033
换购,3,0.7795468584521923
拿不住,5,-1.4145248488842421
略慢,2,0.0956980422537208
败家,3,0.13977796475065904
很次,2,-0.8638520596052504
屏好,5,0.40029718640034095
扩展卡,4,0.6106809720644368
刚拿上,2,-0.8428405650898303
来天,4,0.08308465082465477
不紧,5,-0.5414146407421343
清屏,5,1.5251569072630973
高质量,3,1.4985724102707163
摸上去,6,0.5333354300722587
流光,7,1.8444711441527304
价格公道,6,1.0321823701485453
看剧,6,1.4152985052286688
用坏,3,0.035978522060576196
前用,3,1.3604963009840108
不低,1,0.9250083841751557
啥事,4,-0.5856223049919449
信懒,5,1.6228314964215105
时用,6,0.37036804557502
不如意,5,-0.8773107537875031
不太多,7,0.2490314915890503
晒晒,4,1.695533428954507
足矣,3,0.29159506911970706
比较支持,8,1.9480381475676651
变暗,5,0.9871863763471002
十几分钟,3,0.17648890513369675
很烦,3,0.766885760504357
高出,1,1.3406714659662642
高些,2,0.5185985652728154
处有,5,0.7741976386847721
内包装,7,0.7286373932663412
大了些,4,-0.05162358164120126
个角,4,0.8757937800255243
只选,1,1.9327607010630925
卖东西,3,-0.07013708463439498
寄过去,6,0.3256454378479174
没人管,3,-0.08840841444946396
比前,3,1.3502623037356114
出点,5,0.8319523693094677
机后,3,0.09241899366665302
追剧,5,0.6225401179606702
有电,5,0.3362982142204195
机比,1,-1.386179875789117
浪费时间,6,-0.4174853148501158
未有,4,-0.5193830829587877
到极点,3,0.9375454939335096
哪来,2,-0.7522692098860264
看得清,3,0.5382556204820689
弄坏了,4,0.02222612017019271
两月,3,0.7133006972708875
经久耐用,4,1.6897427030124812
八天,5,-0.12103009850889697
提示音,9,0.22181087702306965
用红米,2,0.22939053554662558
更会哈,4,0.7684577818963308
啥意思,6,0.14804162664287354
烦烦,7,0.39003530963727434
盒里,5,-0.18584848136357726
跑马灯,5,-0.10688248723289992
封膜,4,0.7930195966866196
刺啦,8,-0.2176765716917441
内存空间,3,-0.5315934072042959
货员,5,0.050082481028917325
多虑,3,0.4622999979796118
近几年,8,1.2141672620229318
买台,5,-0.17020285533253743
老妹,9,0.4785670703981212
还少,1,-0.8441848131890258
特慢,1,-2.1982905973648212
通话时间,8,0.3166268970590992
手拿着,4,0.4591244085945139
分给,3,-0.13691244858355053
连网,1,0.05160553146241202
不坏,6,-0.13819248710954904
翘起来,3,0.05912064411522625
十号,5,0.7894276292572996
同价,3,0.8912340759579104
初,4,0.45076067594878494
十二个,6,0.7749716762536542
玩家,6,0.03427633972362684
家买,6,0.3666121324752265
软膜,6,-0.28269276198940857
进不去,7,-0.26785904434168256
完全符合,5,1.4241529323187063
玩会,2,-0.13564221942702737
选了,6,0.3671329108801782
点错,5,-0.10880390196546352
用酷,4,0.8658704014979961
大些,2,0.4211536444587795
原力,7,1.7281904289573315
算了吧,4,0.6934436407601126
質量,7,1.0400305928112963
做得好,8,1.0635673945334108
货送,2,-1.0813442017253563
好久好久,5,0.7953118375913995
转粉,7,0.00687423046010568
这样的话,6,-0.5183489818275202
弄错,5,0.4335703653684934
不重,2,-0.738371791468038
多才,5,0.27366386239285945
进电,6,-0.4305204290819416
心理准备,6,-0.7569496660317075
搞懂,5,-0.5501321289278005
配上,4,0.22725037529322553
最坑,5,-0.4855822933992859
能出,5,1.178132343101924
使用寿命,4,0.9019287523086013
用点,3,1.7501169520626692
互相,7,0.8342820687276976
下载安装,5,0.27599224483414775
旧机,3,-0.01845583656427217
九点半,4,0.4209496396908299
个点,3,0.6826261868964926
不起作用,4,0.6796829056332212
直会,4,0.40902824439114177
某宁,4,1.390104017794919
不卖,6,-0.315848291820076
类产品,6,1.067810189622889
闺蜜,10,0.3310296148143392
以经,3,0.19025257329653625
智灵键,6,0.05124947029437508
分钱,5,-0.4350564699463611
护套,6,0.9962418852487286
计步,8,-0.08934242749952373
这买,5,0.40681628605130105
相数,4,0.06338858036189578
两千块,6,0.44550000389306993
满星,4,-0.017323958979499732
算不算,2,-0.30893254465164555
越来越快,3,0.19219659698107253
偏色,1,0.7179876812335733
好多好多,5,0.7284743440199598
大而,3,1.7200999910150518
活着,2,-0.4715193177918172
修过,7,0.5287376432982678
還行,2,0.6965489234610095
没送个,1,0.9069323038695476
机来,1,-0.4053513305051775
顿感,5,0.6907640222444733
屏太大,3,0.5078148866018549
几代,4,1.1748080676851873
点用,5,-0.10530457181126814
转天,2,1.6225377529027645
装好,3,0.7658925442982686
冲到,6,0.2979616342208086
六期,6,0.378062773875912
软件系统,2,0.6988267157600845
好难,4,1.3017720043891818
放不下,4,1.1290089836135506
纤薄,8,1.9974798440199337
光看,3,-0.0978152150919468
发放,5,0.3156206735276578
各大,4,0.7146034281236515
再试,4,-0.20429392241716665
剪成,2,0.4397964666234325
五百多,8,0.558243007522527
很亮,8,1.0633221687993941
说换,6,-0.7310169424050693
说句,1,0.4528862611114693
算高,2,1.6664184997785123
商品价格,4,0.8675498513368384
比安卓机,3,0.5617484719179715
薄点,5,0.08145154503285612
咋办,3,0.42634239761838016
很渣,2,0.915936397092141
送上,4,0.8675545013869947
回不去,0,0
态度恶劣,4,0.367923172937954
串码,5,0.10522998301698175
热情服务,3,0.2942179266784918
按错,4,-0.06300169502248783
换来,2,-1.1405068344499618
工能,4,1.6550406469580117
国外品牌,5,0.9540135684976887
下才,3,0.41048146217667236
反厂,6,-0.7930530524260447
卖出去,5,0.23599298505906044
各有,5,0.3469812880406446
可调,4,0.7003281884690895
看运气,6,0.07631002814683517
体机,4,0.5564268921444498
小坑,7,-0.6299056713469479
很清,3,0.4913884176565599
塑料膜,4,0.789028545055638
小姨,9,0.31495903442957784
有次,4,0.3083568238512443
很配,7,1.1892807554070182
立减,4,1.6251778371525285
滑手,4,-0.005136110701047525
机挺,1,2.1244447405018585
阔以,4,0.2392686001065808
享版,6,1.4237485888888806
没人接,1,1.1792747433924686
出钱,9,0.15495242798795555
用会,3,0.7634886313481403
摔裂,3,0.8218073849356681
就试,4,1.070885464721277
转到,4,0.3631417308317738
全款,7,1.016788686882861
挂掉,5,0.039380734428584765
导航键,6,0.5145310901763454
產品,3,2.3709887814141943
没底,7,0.6565700593677798
不太大,6,0.8164472923593804
很贵,5,-0.05193304037796196
自拍照,8,0.9071984100438127
帅呆了,3,2.3605018534113023
太不经,2,-0.21168215380056205
中低端,6,1.161079401100176
戴套,5,1.1624346664909764
防撞,5,0.07291469594244113
七八个,2,1.2342050929899226
这店,6,0.7219919300004923
电才,4,1.1653693615525362
屏用,2,-0.03184418030927471
六核,5,-0.2745585281507565
少点,3,0.5451312436076027
点才,3,1.4303503881725854
个例,3,-0.07442091432245941
很会,5,0.13033401281482596
今生今世,6,0.7736462601215001
当备机,3,1.2742420030715036
派件员,6,0.48869523508173
碾压,4,0.7817780945270034
赖用,4,0.7373219924788377
过卡顿,5,-0.6800464157160461
个乐视,0,0
接缝,5,1.207380793227265
略低,2,-0.4063129193426245
价格优势,6,0.9054341895284796
用大屏,3,1.265792402079816
五十块,6,-0.052859082773626644
成正比,3,0.2722017011089006
最牛,5,0.947874349344568
清淅,3,1.7505739977666845
千多元,2,1.8424701783818649
冲满,7,0.3898798886903094
挺卡,2,0.7115960070745322
感强,3,1.0257318437953105
做事,8,-0.585869923680186
有券,5,0.6324308645191447
酷酷,2,1.6299693093454493
所望,4,1.4509022758148673
真高,2,1.1793242535310604
这条,5,0.29815329479818287
真慢,3,-0.8855424875961667
屏大看,4,0.7738583773597472
减券,7,0.6903783487024315
能装,5,0.7426769626134123
不良反应,7,-0.5634571906848272
最爽,2,1.2233845895065933
返应,4,-0.05142292678577187
清仓,8,0.3334329087094031
板砖,6,-0.10219741926132468
极力推荐,4,0.6233793804841888
只服,1,1.292011334174389
大有,4,-0.1871614049144714
好烦,4,-0.5764306343331526
不远,6,0.4523906260310835
卖个,3,-0.24536694322419406
选去,4,0.3693420634545229
太冷,4,-0.7748919431276008
没钱,4,0.7875509048397378
多买,7,-0.035719504166840714
反應,2,0.7239688954388488
期望值,5,0.07350305664749415
十多分钟,5,-0.18631555126017338
无果,8,-0.24772571285968265
用鲁,2,0.3404990729418198
心塞,2,-1.2667376695496304
说会,8,-0.5933258203664715
多送,2,2.175185786123773
关不掉,5,-0.04658772449384534
两回,5,-0.3711352634973452
真牛,2,0.9973284541463092
我怕,7,0.017383911159102698
不太熟悉,0,0
直玩,4,0.3628541791524742
弹出来,4,-0.4743013054302507
疑似,6,0.13514731935028065
盯,2,0.10481889187554733
已到,3,1.6824836138199943
精力,8,0.21371244987382068
某猫,7,0.9690875070667281
略贵,2,1.8272082078487801
越办,6,1.4771287441257153
酷跑,6,0.5777867200383594
开售,4,1.2426339430475046
你妹,4,-0.0007775403011354154
二代,7,0.9511374087781562
接缝处,6,1.2784302143092825
永远都是,5,0.4137265912873345
華為,7,1.0712508034572499
全部都是,3,-1.2411140699340901
加持,6,1.1013426295857254
表示满意,1,2.2935392526444502
弄坏,6,0.0882986683457444
六部,1,-0.014576664872283204
闪冲,6,0.13817458409614997
买成,6,0.5756683785915621
整体性,4,1.7722722698431155
奇快,4,-0.6120596753345646
桌面图标,3,0.3677993326339281
旅行,6,0.10969774439919076
卡位,6,-0.2890367556717801
手东,1,0.41393821816642185
很响,4,0.9319697755902385
背板,3,1.133074104875894
超多,4,0.9934370332930954
大用,4,0.6789528282377455
赶不上,1,1.2497203074671048
中卡,8,0.17027876352048504
不好玩,4,0.5772126341034813
无感,3,1.630624352314749
大且,3,1.2197428636485173
没卡过,2,0.21558558476255577
没敢,6,-0.2168143304117104
插上去,3,-0.3712125543794899
会用,2,0.4949265613596824
算下来,7,0.7503580722632684
卡上,6,-0.0936204426879887
卡装,2,-0.8265925035181532
很早,3,-0.11871124530786763
最爱,6,2.5370064072394647
未见,4,0.4780506677540275
快遞,5,0.5936694322723433
真不愧是,3,1.7614490112973804
气死人,1,1.656244299353292
这么回事,1,-2.8267563597169705
定会,4,-0.0419486285435603
可拆卸,2,0.5182349364202542
易用性,9,0.9334000951006571
铃音,4,-0.7421050292713607
挺强,2,1.9418446413768353
没网,4,-0.1949962721797286
太脆,5,0.8241377288523217
真有,4,0.48881535282537464
最慢,2,-0.3128017632389886
有卡,1,-0.9779851825279997
重买,4,-0.7999045412068525
天天向上,4,-0.010696142939818576
屏小,3,-0.41527177888125166
问非,7,0.0857884822705874
所答,7,0.29676479086515845
多所,6,0.5161095280189164
没舍得,3,0.09391969191106601
号键,6,-0.892196932915431
保证质量,7,0.6352486854311096
音乐手机,8,1.3618421618983938
次发,6,0.8550319149403975
瑕不掩瑜,3,0.3125859565489621
难免,8,0.047233977303100444
限购,6,0.07510162193328142
段时,6,0.11789267689261251
包裝,5,-0.021902075414841703
上能,6,0.08236445651936482
聊聊天,3,0.5294371608647034
鲜键,4,0.6210506149986541
外盒,5,-0.015789138969773464
扁,3,-0.6629429829532282
給力,5,-0.13484156333381062
全给,3,0.8049177896497527
好几样,3,0.8395641291116678
更差,2,0.9880610038542698
我想,6,0.3576388210280819
会慢,1,0.6236655662084133
屏上,6,-1.1847150816844092
版型,1,1.358342419092542
组装机,2,0.004586100518568309
东券,5,0.31476398561460944
太烦,3,0.8697861976858411
杀毒软件,6,0.5068782819003853
部好,3,0.7008378138182922
携带方便,5,1.323776221874864
看得出来,6,0.9982535146798429
再大些,2,1.7131237214543085
实用功能,8,1.4635453378796675
放个,3,1.2082325454141263
通话录音,7,-0.0059170045566837425
冷屏,5,0.46218028963050245
这类,6,0.42822642767722274
干掉,5,0.5657163675972405
三百多,6,0.7048573582688394
分是,7,0.4608581134611392
免费送,5,0.15626119462719323
塞点,6,0.5637333900501921
实机,5,0.8201181597896696
地摊货,8,-0.07077115849941037
台红米,2,-0.6418106163036259
慢到,4,-0.631224766559871
开不开,4,0.20397453967971368
多款,6,0.0399355480274051
海思,7,0.8262004957339223
五十元,4,0.6689488640992257
屁颠,6,-0.2007798813103101
現在,7,0.9206821226852939
就裂,2,-0.22873179733576599
多快,5,0.2346143929452154
刮伤,6,-0.06367091764758322
黑框,7,-0.38140911885957357
大半年,6,0.2119838621154718
暗夜,6,0.9750971265681448
点钱,4,-0.19641031062206246
两件,5,0.8634548444755138
男女,3,0.39025123225988473
收件,4,1.2916441411727415
太累,5,0.6257558981933476
用券减,1,-1.882628610628669
我买个,2,1.7652338496399582
办事效率,3,1.094144296600827
比魅,5,1.3293203770283286
买要,5,0.9792908353459506
清析,7,1.5453730569147246
开盒,4,0.7720139508580044
更长,1,1.4374591337366152
比双,7,0.3936175729858609
别致,6,1.9731768650400408
没买错,3,1.1749769471127067
很显,2,1.7120470363462514
中说,6,0.11609364497919446
泛黄,1,0.06103933184997851
两百多,3,0.17297190874837756
点不动,4,-0.15314062566071276
满快,1,-0.20118096688493128
杆杆,3,1.6742673989895795
直让,6,0.916358422353289
优异,5,0.938227473213146
刚试,3,0.6500204125444453
机界面,5,-0.03186121749794857
粉粉,6,1.2091633480109418
魅海,5,2.5350655967008944
狠好,5,0.5038725391921247
帮买,4,0.11975546939136339
日才,3,0.6828081785520114
开孔,5,0.032579483873308925
那点,2,1.241601170932522
满足要求,3,0.3723348457074347
稍贵,4,0.570806007521042
事实证明,5,0.4888867671869792
蛮长,1,0.5237974694244235
调教,7,0.37189413466528803
购了,3,1.2665971841523314
直得,5,0.6100060665994468
上用,4,-0.07131714133616522
外关,3,2.91367190093805
评评,5,0.7687741861479159
就值,2,1.3412074536965481
有目共睹,9,1.0041221265422267
元券,2,0.8343773598309949
全用,5,0.9730746612359464
此外,5,0.4445666324492327
多些,0,0
换来换去,5,0.040126342417081816
杆,6,1.0017027862437216
最让人,8,0.20587693323301576
备货,7,0.583169828130854
划屏,6,0.28982498816234004
爷爷奶奶,9,0.53306986591017
这么晚,6,0.6370287984140954
还成,3,1.3984910614617874
走出,5,0.7671930271890365
国际品牌,5,0.7752375796243726
微信里,5,-0.23076368991899385
送过,3,0.3256952147631222
好会,5,1.7222407239194097
有所改善,2,1.0324195666631422
双曲,5,1.044808028327224
按下,7,-0.7777146778526829
顺溜,4,0.9516663983648322
要钱,6,0.25601592404174106
三百块,6,0.32842184038572836
充完,0,0
对系统,3,0.7144179951037106
换小卡,4,0.2659181010586319
差多,6,0.2199942632183202
飘亮,7,2.161222050376767
解决办法,6,-0.16002707246499467
客户服务,7,0.859823808788475
文字游戏,6,0.43643678069192465
刚化膜,4,0.12841839253994705
拉圾,7,0.32502450927224524
九个,2,1.3217570137415342
套上,3,0.4408338774367008
电都,5,-0.6961465869397648
平好,4,1.210224341069305
通高,2,2.4395300427978928
横屏,5,0.4313606820052186
孙勇,6,-0.1168761346867288
下会,5,0.2953225746520015
多分,7,0.9572499713173711
没声,3,-0.31922905778347865
天再,3,-0.5412630453646424
钟意,6,0.4201693389961876
偏红,2,0.17730497100806764
比亮,6,1.4474581556097512
看字,7,0.679154257881846
五部,2,0.041587432628967066
双微信,5,0.6955901544281958
高分辨率,6,0.3122765535397327
日下,2,0.16216670363029914
直给,4,0.8103500076909277
丝滑,7,1.3252095329236357
过大,1,0.3337613831222216
內存,2,-0.4386705905520065
好哇,6,0.41793911294444114
看会,1,0.09361979438439855
芯,6,1.2172480811046804
轻点,5,-1.2798769012416376
程序运行,1,2.6027537904450777
挺全,2,-0.05302407894626232
两字,7,0.6203391751962531
样好,4,1.126469931293684
无爱,6,-0.3112641998262575
两处,5,0.08640586463531173
部送,3,1.2113922245438502
会常来,3,1.4727413459933052
下能,5,0.7112628992150196
来来回回,5,-0.367963041452951
还算行,3,1.334000169035469
确保,7,0.07305037598289447
重了,2,0.3782891796893052
总的说,3,0.3190055893582922
拆箱,1,-1.3613223179673304
死过,3,-0.5768901639717268
所值,6,0.24502301579351785
微商,10,-0.07711026365433346
好价,3,0.11032053760233877
打不出,2,-0.08301448272172669
没点,5,0.8001379136580293
满大街,7,0.9199396183454093
关了,4,-0.2728449486871117
没钱买,5,0.8063051149431276
只上,3,0.3490933325541634
运货,7,0.2506277986033094
服务满意,2,0.059811360310844774
偏慢,1,0.6888348655988564
这位,4,0.7875015512275859
装太多,4,-0.8187943048435261
这颗,7,-0.1229783594807281
不玩大,5,0.32290457274419204
特別,4,0.4238811894960096
己用,2,0.7496724598748266
几周,4,-0.38740199552793375
出个,6,0.45285739534307745
算不上,4,1.129153038323508
直屏,5,1.6493085571168347
往下掉,3,-0.633251152522936
这会,3,1.6689242124805908
点买,6,0.6621545698264953
先试,1,-0.11496536501362097
不输给,3,0.7455665106615753
带点,5,0.19886071595915789
发白,4,0.5338862464314157
最烂,2,1.0463745335196675
摔烂,4,0.7879954269025549
心目,9,-0.0853575863223109
近距离,4,0.7187575064425005
看下,4,-0.2911349803516867
挺重,2,0.23620498881628876
买米,2,0.12879971531593126
这事,7,0.2132340132946329
优质服务,6,0.6551459354725596
慢些,1,-0.7203660709702308
慢死,3,-0.8729273394628531
太多太多,3,0.4779525656395716
看着办,7,0.43639146432560977
很重,4,1.344484903466142
新年快乐,7,0.049397490054462305
两颗,6,0.8283594574771725
真不容易,4,1.4253216276520637
要加,3,0.04647621109779162
会卡屏,0,0
比去,3,0.2815393760138117
标称,4,0.6665722487190017
未用,5,0.3944912291794028
管理器,10,0.258377009243245
幸苦,5,0.3149576368564402
七个,3,0.8274977057184905
更棒,5,1.3578642123265459
没图,5,-0.14809742951659338
改不了,7,0.834469163021878
拍张,7,1.159085247253277
太水,2,-0.33659801280083157
屏时,7,0.6705966141100329
很窄,2,0.5314364688673568
需谨慎,3,0.46552095427507795
完美无瑕,5,0.9943477881270208
里算,3,1.8747640732273696
特高,2,1.6936244405366563
大个,4,0.9428959758065298
还错,4,0.25146491754772077
不清,2,1.5685031955274336
用旧,5,-0.411674705794775
色彩艳丽,6,0.8779142434126873
选来,4,-0.08564701573676141
保修单,4,-0.41227663323906183
他会,4,1.1803697536672757
台送,5,0.7921473374914229
京准,5,0.2061892991273114
碎成,4,0.5686937305230224
微距,8,1.262410166513809
抵用,5,1.0611380088446114
大箱子,4,0.32151202459364003
羊城通,6,0.36408438713149227
三网,4,0.4753530498327623
公司员工,8,0.30818071702302063
会热,2,-0.3621313150729478
完年,6,-0.20146390382155066
第二张,5,0.7717179949189044
缩小,6,0.16538467078198518
上要,7,1.4967932309146783
家店,7,-0.24376059544606207
来用,6,0.8801046073537367
体化,5,0.3708823988230212
出不来,7,0.4758089749918177
点半下,0,0
爱护,6,-0.12783163924743937
根本无法,3,-0.14935627516005462
屏会,4,-0.047755643778710805
节日快乐,5,0.455291192749368
越来越少,3,1.3933982737238821
有条,4,0.788628658279903
送回,7,0.2438354020851408
逗我,6,0.2127997172464212
黑黑的,4,1.2302904450686225
图咯,7,1.0974726213654162
层膜,6,-0.7468294758243522
无差,5,0.5140758072843842
心仪已久,3,1.337796645675217
为证,5,0.4818495671199742
起來,6,0.9248404236943834
唱歌,7,0.874074173184069
丁点,2,1.0546028783914818
伤透,6,-0.3287685824125008
能充,2,0.7835753654805255
冲不上,1,-0.9027761563724178
新换,4,0.5361569318389034
机没,0,0
过快,2,-0.4810093984902853
自豪,6,0.6209662147655892
很晚,5,-0.29976388179551694
真是假,4,0.669771972681874
年乐视,1,-0.020361079986543414
玩过,3,0.58138763415787
痛点,4,0.17464565115700792
外觀,4,2.4102068147349844
太晚,5,-0.45883729199001844
几处,5,0.66991795939309
这能,3,-0.5719602431769016
降点,3,0.6511041988229632
已坏,3,0.8158169123614459
刚开,7,-0.03349621482101538
哥点,3,0.6468532232755346
哪去,4,-0.27631751061479615
选个,4,1.6585378239779287
再开,5,0.7793449277819186
滑屏,5,0.6467697713143943
算快,0,0
闹特,3,0.726042484273519
比同,4,0.3998060053853385
后查,2,0.0073408342170482865
起机,3,-1.7189766464064222
老半天,3,-0.41512166450549937
公交车,7,-0.16069884505304577
偏远地区,7,0.3347627744373728
降得,3,0.3566454282314817
时要,3,0.9561978732258635
对安卓,7,0.5263584590267281
两句,4,0.5863511928480991
打来,1,0.17395068269107875
扩音,8,-0.30155597937354495
就会,2,-1.673433616993991
建,4,0.7936313053577717
胜过,3,0.8311490149515236
听得,4,0.6975128708403471
孔有,2,-0.08796129317150736
就查,2,0.42662808843660177
没电开,4,-0.20887968972553184
摆脱,2,1.71465801250144
讲信用,8,0.6998726893428344
买全,4,0.18008543012744258
戴眼镜,7,0.3874625008381175
真速度,4,0.08537419157322132
能换,3,0.3684787823234985
桌面上,6,-0.16410913010039382
亲亲,6,0.9683789591041098
三格,4,0.5607275852925113
随身携带,6,1.5843418855756386
温柔,9,-0.19848127394791928
发黑,2,-1.596401447600241
最长,5,0.550822552350837
拍下来,5,0.21091847787046633
吧台,5,0.14167982613599855
好几遍,2,0.2103443480567625
第六部,2,0.04234391233804938
发科,6,0.5364489400110835
購買,2,3.307621032584698
官方网站,8,0.14991954136596572
略卡,2,-0.9971405270936559
不对劲,5,-0.12482085432556636
很拉风,1,2.2394717817265453
太气,7,-1.1483560129364656
用安兔,5,1.198968458330818
别看,2,2.85335141345953
个人信息,5,-0.2830959953179694
